year,importer1,importer2,flow1
2017,Green,Red,35
2017,Green,Green,97
2017,Green,Red,142
2017,Green,Green,6
2017,Orange,Green,2
2017,Red,Red,1012
2017,Green,Orange,0
2017,Orange,Green,9
2017,Red,Red,567
2017,Green,Green,2
2017,Orange,Green,20
2017,Gray,Orange,72
2017,Orange,Blue,351
2017,Green,Red,13
2017,Orange,Orange,209
2017,Orange,Green,119
2017,Green,Green,103
2017,Orange,Red,115
2017,Green,Green,0
2017,Green,Blue,17
2017,Blue,Red,103
2017,Green,Red,3
2017,Green,Gray,6
2017,Green,Orange,1
2017,Green,Green,84
2017,Green,Green,17
2017,Green,Orange,1
2017,Green,Black,4779
2017,Black,Green,40
2017,Green,Green,386
2017,Blue,Red,9
2017,Orange,Green,13
2017,Green,Red,677
2017,Orange,Green,8
2017,Green,Green,8
2017,Green,Green,67
2017,Red,Green,289
2017,Green,Green,16
2017,Green,Green,179
2017,Green,Green,20
2017,Red,Green,122
2017,Red,Blue,11
2017,Green,Green,0
2017,Green,Orange,6
2017,Green,Green,62
2017,Green,Green,12
2017,Green,Green,35
2017,Green,Red,6
2017,Green,Green,0
2017,Red,Green,19
2017,Gray,Green,14
2017,Orange,Orange,22
2017,Green,Green,240
2017,Orange,Green,9
2017,Green,Green,8
2017,Blue,Green,255
2017,Green,Red,204
2017,Red,Orange,310
2017,Blue,Green,3
2017,Green,Red,199
2017,Green,Green,6
2017,Green,Green,1
2017,Orange,Red,5
2017,Orange,Green,8
2017,Green,Red,0
2017,Orange,Green,7
2017,Orange,Green,2
2017,Orange,Green,5
2017,Black,Orange,5459
2017,Green,Red,75
2017,Green,Green,204
2017,Green,Green,3
2017,Blue,Orange,3467
2017,Green,Green,92
2017,Orange,Red,317
2017,Green,Green,1410
2017,Gray,Orange,92
2017,Red,Black,0
2017,Green,Green,4
2017,Red,Orange,261
2017,Red,Green,9
2017,Red,Blue,100
2017,Red,Blue,39
2017,Gray,Green,3
2017,Green,Black,274
2017,Green,Green,22
2017,Blue,Green,13
2017,Red,Green,0
2017,Red,Green,27
2017,Red,Green,67
2017,Green,Red,0
2017,Red,Green,313
2017,Green,Orange,237
2017,Red,Orange,34
2017,Orange,Blue,96
2017,Green,Green,73
2017,Red,Red,280
2017,Green,Green,428
2017,Green,Green,19
2017,Green,Orange,0
2017,Green,Green,0
2017,Green,Orange,3
2017,Green,Orange,585
2017,Orange,Green,5
2017,Blue,Green,12
2017,Green,Green,3
2017,Orange,Green,10
2017,Orange,Green,5
2017,Red,Red,4
2017,Red,Green,199
2017,Green,Green,13
2017,Red,Green,231
2017,Blue,Green,105
2017,Red,Green,10
2017,Blue,Green,12
2017,Green,Green,23
2017,Green,Green,202
2017,Green,Green,65
2017,Green,Red,109
2017,Blue,Green,5
2017,Green,Orange,11
2017,Red,Green,14
2017,Orange,Blue,206
2017,Green,Green,1
2017,Gray,Green,96
2017,Red,Blue,132
2017,Green,Red,0
2017,Green,Red,3
2017,Red,Green,7
2017,Red,Red,173
2017,Red,Red,844
2017,Green,Green,73
2017,Green,Green,4
2017,Red,Green,17
2017,Green,Red,38
2017,Orange,Red,16
2017,Green,Orange,227
2017,Green,Green,414
2017,Red,Green,4
2017,Blue,Red,24
2017,Orange,Green,1
2017,Red,Red,3
2017,Green,Green,41
2017,Red,Green,4
2017,Green,Red,12
2017,Green,Green,0
2017,Green,Red,66
2017,Blue,Green,82
2017,Orange,Green,61
2017,Green,Green,477
2017,Green,Red,421
2017,Green,Blue,14
2017,Blue,Orange,3137
2017,Green,Green,3
2017,Green,Blue,22
2017,Red,Green,1403
2017,Green,Black,324
2017,Orange,Red,204
2017,Orange,Green,15
2017,Green,Green,4
2017,Green,Red,44
2017,Green,Red,3
2017,Green,Green,61
2017,Blue,Green,3
2017,Green,Blue,5
2017,Black,Green,284
2017,Red,Red,878
2017,Red,Green,423
2017,Red,Blue,94
2017,Green,Red,38
2017,Green,Green,1148
2017,Green,Green,4
2017,Green,Green,19
2017,Red,Green,109
2017,Orange,Orange,365
2017,Green,Blue,6
2017,Orange,Red,102
2017,Green,Green,122
2017,Gray,Green,10
2017,Blue,Green,2
2017,Orange,Orange,844
2017,Green,Blue,254
2017,Gray,Red,219
2017,Orange,Green,6
2017,Green,Green,1
2017,Green,Blue,1
2017,Green,Green,68
2017,Green,Green,133
2017,Blue,Green,19
2017,Blue,Orange,3
2017,Green,Green,0
2017,Blue,Green,8
2017,Green,Red,1
2017,Red,Green,8
2017,Green,Green,607
2017,Green,Gray,3
2017,Red,Red,357
2017,Green,Red,10
2017,Green,Green,1617
2017,Green,Blue,90
2017,Green,Red,14
2017,Orange,Blue,14
2017,Green,Blue,10
2017,Green,Red,13
2017,Green,Green,144
2017,Red,Green,8
2017,Red,Black,3504
2017,Green,Green,67
2017,Green,Green,15
2017,Green,Red,1
2017,Red,Red,4235
2017,Green,Green,70
2017,Red,Green,38
2017,Red,Orange,163
2017,Orange,Green,4
2017,Red,Green,45
2017,Green,Red,224
2017,Red,Green,36
2017,Green,Black,0
2017,Blue,Red,32
2017,Red,Green,130
2017,Red,Green,51
2017,Blue,Green,37
2017,Green,Green,1
2017,Green,Green,67
2017,Red,Gray,361
2017,Green,Black,201
2017,Green,Orange,166
2017,Orange,Green,4
2017,Green,Orange,22
2017,Green,Green,0
2017,Green,Blue,26
2017,Red,Green,0
2017,Green,Green,40
2017,Orange,Green,2
2017,Orange,Blue,64
2017,Green,Blue,0
2017,Gray,Red,117
2017,Orange,Orange,3091
2017,Red,Red,1739
2017,Green,Green,146
2017,Blue,Blue,303
2017,Red,Green,0
2017,Green,Green,0
2017,Green,Red,7
2017,Red,Green,137
2017,Red,Green,75
2017,Green,Green,80
2017,Green,Red,0
2017,Orange,Green,10
2017,Green,Green,37
2017,Green,Orange,10
2017,Orange,Green,1
2017,Red,Green,629
2017,Green,Blue,0
2017,Green,Red,8
2017,Blue,Green,1
2017,Green,Green,3
2017,Red,Red,41
2017,Green,Green,11
2017,Green,Green,0
2017,Red,Red,6654
2017,Green,Black,779
2017,Red,Orange,108
2017,Blue,Blue,6624
2017,Green,Black,3572
2017,Orange,Green,9
2017,Orange,Orange,2029
2017,Green,Blue,4
2017,Blue,Green,11
2017,Green,Red,23
2017,Red,Green,17
2017,Red,Green,274
2017,Red,Green,19
2017,Green,Orange,4
2017,Green,Green,33
2017,Red,Red,203
2017,Blue,Orange,49
2017,Green,Green,7
2017,Gray,Black,294
2017,Green,Orange,34
2017,Red,Red,2356
2017,Red,Red,18
2017,Green,Green,140
2017,Blue,Blue,1307
2017,Green,Green,8
2017,Orange,Green,1
2017,Green,Orange,25
2017,Green,Green,333
2017,Orange,Red,99
2017,Red,Green,27
2017,Green,Green,2
2017,Green,Red,23
2017,Blue,Red,452
2017,Green,Red,643
2017,Green,Green,184
2017,Blue,Red,1
2017,Red,Green,10
2017,Red,Orange,356
2017,Orange,Green,29
2017,Green,Gray,1
2017,Blue,Blue,1322
2017,Green,Orange,4
2017,Gray,Green,12
2017,Orange,Blue,151
2017,Red,Blue,11
2017,Green,Green,38
2017,Red,Green,3
2017,Green,Blue,4
2017,Green,Red,4
2017,Red,Blue,53
2017,Orange,Green,4
2017,Green,Green,26
2017,Green,Orange,278
2017,Green,Green,135
2017,Green,Green,484
2017,Blue,Green,1092
2017,Green,Red,4
2017,Green,Green,6
2017,Green,Green,8
2017,Green,Green,13
2017,Orange,Green,74
2017,Blue,Green,5
2017,Green,Green,514
2017,Orange,Green,13
2017,Green,Blue,253
2017,Orange,Blue,136
2017,Blue,Green,12
2017,Green,Green,206
2017,Green,Green,0
2017,Red,Red,718
2017,Orange,Green,1
2017,Red,Red,3469
2017,Orange,Orange,144
2017,Green,Green,3
2017,Orange,Red,132
2017,Blue,Green,66
2017,Orange,Red,728
2017,Green,Green,85
2017,Green,Green,283
2017,Red,Red,1249
2017,Blue,Red,125
2017,Green,Red,15
2017,Green,Green,6
2017,Orange,Orange,2709
2017,Green,Blue,443
2017,Red,Orange,259
2017,Green,Green,309
2017,Green,Green,82
2017,Green,Green,73
2017,Red,Green,291
2017,Orange,Blue,770
2017,Orange,Green,1
2017,Green,Green,2
2017,Red,Red,1332
2017,Green,Green,0
2017,Green,Orange,5
2017,Green,Green,14
2017,Orange,Green,5
2017,Green,Green,0
2017,Green,Blue,0
2017,Green,Green,485
2017,Red,Green,81
2017,Green,Red,10
2017,Blue,Red,223
2017,Green,Red,350
2017,Green,Green,0
2017,Green,Green,27
2017,Orange,Green,4
2017,Green,Red,0
2017,Blue,Green,3
2017,Green,Green,97
2017,Blue,Green,183
2017,Green,Green,1
2017,Green,Red,130
2017,Green,Blue,5
2017,Green,Gray,100
2017,Orange,Red,13
2017,Blue,Green,24
2017,Green,Green,3
2017,Green,Orange,66
2017,Orange,Green,14
2017,Black,Green,50
2017,Green,Green,1
2017,Red,Green,327
2017,Green,Orange,2480
2017,Green,Orange,1676
2017,Blue,Blue,1889
2017,Blue,Blue,1176
2017,Blue,Green,1202
2017,Orange,Blue,93
2017,Red,Red,476
2017,Red,Red,0
2017,Green,Green,0
2017,Blue,Green,157
2017,Green,Red,157
2017,Green,Green,4
2017,Green,Green,13
2017,Orange,Green,6
2017,Orange,Green,4
2017,Green,Green,14
2017,Green,Red,2
2017,Orange,Green,7
2017,Orange,Red,358
2017,Red,Orange,481
2017,Green,Green,23
2017,Green,Red,22
2017,Gray,Green,18
2017,Green,Red,0
2017,Green,Orange,1121
2017,Blue,Black,2185
2017,Red,Red,1502
2017,Orange,Green,5
2017,Green,Red,384
2017,Blue,Green,83
2017,Red,Green,18
2017,Green,Green,0
2017,Blue,Black,948
2017,Black,Green,11
2017,Green,Gray,0
2017,Green,Blue,8
2017,Green,Green,7
2017,Orange,Green,5
2017,Green,Blue,34
2017,Orange,Black,6256
2017,Green,Red,17
2017,Green,Red,2
2017,Green,Orange,4
2017,Green,Orange,84
2017,Green,Red,63
2017,Red,Orange,154
2017,Blue,Red,52
2017,Blue,Orange,91
2017,Green,Green,0
2017,Green,Red,0
2017,Green,Green,2
2017,Black,Blue,743
2017,Red,Orange,139
2017,Blue,Green,26
2017,Green,Red,0
2017,Green,Green,0
2017,Green,Green,42
2017,Orange,Green,18
2017,Green,Red,34
2017,Orange,Blue,22
2017,Green,Green,88
2017,Black,Orange,9
2017,Blue,Blue,545
2017,Green,Black,293
2017,Red,Red,979
2017,Green,Green,39
2017,Orange,Orange,4
2017,Blue,Green,7
2017,Green,Green,1420
2017,Green,Green,0
2017,Orange,Green,7
2017,Green,Red,4
2017,Green,Orange,43
2017,Green,Green,0
2017,Green,Green,228
2017,Green,Green,3012
2017,Green,Green,0
2017,Red,Orange,50
2017,Red,Green,380
2017,Green,Green,11
2017,Green,Blue,7
2017,Green,Green,4
2017,Red,Red,4269
2017,Green,Green,926
2017,Red,Red,166
2017,Blue,Green,178
2017,Green,Red,30
2017,Blue,Green,511
2017,Blue,Blue,286
2017,Blue,Orange,1093
2017,Red,Green,152
2017,Green,Green,0
2017,Green,Blue,535
2017,Red,Green,644
2017,Red,Red,402
2017,Black,Blue,346
2017,Green,Green,2
2017,Red,Blue,0
2017,Green,Red,25
2017,Green,Green,3
2017,Red,Orange,63
2017,Green,Green,109
2017,Green,Green,15
2017,Blue,Green,111
2017,Red,Black,73
2017,Green,Red,1
2017,Orange,Red,453
2017,Blue,Green,17
2017,Green,Green,56
2017,Green,Green,3
2017,Green,Blue,261
2017,Green,Green,4
2017,Red,Green,29
2017,Green,Green,81
2017,Orange,Green,4
2017,Orange,Orange,916
2017,Blue,Green,31
2017,Green,Green,3
2017,Orange,Red,171
2017,Blue,Orange,211
2017,Green,Green,25
2017,Green,Green,199
2017,Green,Blue,71
2017,Green,Green,0
2017,Red,Green,16
2017,Red,Orange,171
2017,Orange,Green,1
2017,Black,Orange,23
2017,Green,Green,123
2017,Green,Green,14
2017,Orange,Green,25
2017,Green,Blue,34
2017,Green,Green,0
2017,Green,Green,67
2017,Red,Green,43
2017,Green,Green,0
2017,Green,Blue,40
2017,Green,Green,22
2017,Blue,Orange,28
2017,Green,Green,477
2017,Orange,Red,257
2017,Green,Red,2
2017,Green,Green,11
2017,Green,Red,19
2017,Orange,Red,208
2017,Orange,Green,8
2017,Green,Red,8
2017,Green,Orange,70
2017,Green,Green,45
2017,Blue,Green,6
2017,Green,Green,152
2017,Red,Green,41
2017,Red,Orange,216
2017,Red,Blue,3
2017,Red,Green,28
2017,Orange,Green,7
2017,Green,Green,0
2017,Green,Orange,313
2017,Green,Green,0
2017,Green,Red,26
2017,Blue,Green,42
2017,Green,Blue,6
2017,Green,Black,654
2017,Blue,Green,264
2017,Blue,Blue,77
2017,Green,Orange,2
2017,Red,Green,16
2017,Red,Green,10
2017,Green,Green,552
2017,Green,Blue,31
2017,Blue,Green,42
2017,Blue,Green,6
2017,Red,Blue,61
2017,Green,Orange,1
2017,Green,Blue,0
2017,Black,Black,4
2017,Red,Black,109
2017,Green,Green,0
2017,Green,Green,7
2017,Orange,Red,106
2017,Green,Red,0
2017,Orange,Blue,61
2017,Red,Green,106
2017,Black,Red,294
2017,Green,Red,0
2017,Red,Green,21
2017,Blue,Red,57
2017,Red,Green,1
2017,Red,Red,6435
2017,Orange,Black,3660
2017,Green,Blue,11
2017,Orange,Green,10
2017,Orange,Orange,811
2017,Red,Green,567
2017,Orange,Blue,89
2017,Blue,Green,7
2017,Blue,Red,210
2017,Green,Green,2
2017,Green,Green,9
2017,Green,Orange,14
2017,Green,Blue,47
2017,Blue,Blue,1744
2017,Red,Green,11
2017,Blue,Green,4
2017,Green,Red,2
2017,Green,Green,3
2017,Green,Red,41
2017,Green,Orange,29
2017,Green,Green,0
2017,Red,Red,113
2017,Gray,Red,352
2017,Green,Green,228
2017,Green,Black,11
2017,Green,Green,717
2017,Green,Orange,6
2017,Green,Green,25
2017,Green,Green,61
2017,Green,Gray,0
2017,Orange,Blue,169
2017,Orange,Green,5
2017,Green,Green,0
2017,Red,Red,11
2017,Green,Blue,4
2017,Red,Green,4
2017,Green,Green,2
2017,Red,Green,68
2017,Green,Green,2
2017,Green,Green,28
2017,Green,Blue,22
2017,Green,Blue,27
2017,Red,Green,2
2017,Black,Orange,175
2017,Green,Red,13
2017,Blue,Orange,4
2017,Red,Blue,189
2017,Green,Red,75
2017,Orange,Blue,496
2017,Green,Green,10
2017,Blue,Red,15
2017,Green,Black,275
2017,Green,Green,44
2017,Gray,Blue,52
2017,Red,Green,1
2017,Blue,Green,147
2017,Black,Green,72
2017,Green,Green,0
2017,Red,Blue,28
2017,Red,Green,9
2017,Green,Orange,3
2017,Blue,Green,1
2017,Orange,Orange,1571
2017,Green,Red,17
2017,Blue,Orange,132
2017,Green,Green,194
2017,Orange,Green,19
2017,Green,Green,401
2017,Blue,Green,30
2017,Orange,Orange,367
2017,Green,Orange,6
2017,Red,Blue,2
2017,Green,Blue,5
2017,Green,Gray,0
2017,Green,Green,7
2017,Orange,Green,35
2017,Green,Orange,83
2017,Green,Green,191
2017,Green,Red,3
2017,Red,Red,1469
2017,Red,Green,3
2017,Blue,Blue,977
2017,Green,Green,1
2017,Green,Orange,4
2017,Green,Green,0
2017,Orange,Orange,990
2017,Orange,Green,20
2017,Gray,Red,179
2017,Green,Orange,13
2017,Green,Green,16
2017,Red,Orange,8
2017,Green,Red,24
2017,Green,Green,0
2017,Green,Orange,3
2017,Orange,Blue,3706
2017,Red,Green,246
2017,Green,Blue,26
2017,Green,Black,278
2017,Blue,Green,283
2017,Red,Green,12
2017,Red,Blue,6
2017,Green,Red,59
2017,Green,Green,18
2017,Orange,Green,1
2017,Red,Green,4
2017,Green,Red,62
2017,Green,Green,52
2017,Green,Red,41
2017,Green,Green,98
2017,Green,Green,2
2017,Green,Blue,1
2017,Green,Red,0
2017,Green,Blue,12
2017,Green,Orange,97
2017,Black,Green,42
2017,Red,Red,959
2017,Green,Green,1245
2017,Blue,Orange,280
2017,Red,Green,7
2017,Green,Green,1
2017,Green,Red,39
2017,Green,Green,14
2017,Blue,Orange,663
2017,Green,Red,8
2017,Green,Orange,0
2017,Green,Green,395
2017,Green,Red,2
2017,Orange,Green,2
2017,Red,Green,42
2017,Red,Red,1079
2017,Blue,Green,76
2017,Green,Green,1171
2017,Red,Green,176
2017,Green,Black,1
2017,Orange,Green,11
2017,Gray,Green,6
2017,Green,Green,12
2017,Red,Orange,18
2017,Green,Blue,9
2017,Red,Blue,9
2017,Green,Green,53
2017,Red,Blue,113
2017,Orange,Green,8
2017,Green,Green,3
2017,Green,Green,2
2017,Green,Green,1
2017,Green,Green,2984
2017,Green,Green,2
2017,Green,Green,1
2017,Green,Green,23
2017,Red,Orange,361
2017,Green,Green,124
2017,Blue,Green,29
2017,Green,Red,2
2017,Green,Green,61
2017,Green,Red,1
2017,Green,Blue,112
2017,Green,Red,21
2017,Red,Green,15
2017,Green,Green,2
2017,Green,Green,323
2017,Green,Green,204
2017,Orange,Red,33
2017,Green,Orange,1
2017,Red,Green,13
2017,Orange,Green,16
2017,Green,Blue,9
2017,Green,Green,6
2017,Green,Black,657
2017,Red,Red,490
2017,Blue,Red,3
2017,Red,Green,843
2017,Red,Green,17
2017,Green,Green,41
2017,Red,Green,4
2017,Green,Orange,46
2017,Green,Green,3
2017,Blue,Green,75
2017,Green,Green,0
2017,Green,Green,26
2017,Blue,Green,10
2017,Green,Green,1
2017,Green,Green,283
2017,Red,Green,103
2017,Green,Green,6
2017,Orange,Red,273
2017,Orange,Orange,832
2017,Green,Green,0
2017,Red,Orange,192
2017,Green,Green,123
2017,Green,Blue,26
2017,Green,Red,0
2017,Green,Blue,8
2017,Blue,Red,112
2017,Green,Green,1
2017,Orange,Red,11
2017,Orange,Green,1
2017,Green,Blue,375
2017,Green,Green,10
2017,Green,Green,4
2017,Green,Red,7
2017,Green,Green,62
2017,Red,Red,6
2017,Green,Blue,3
2017,Red,Green,37
2017,Green,Red,2
2017,Green,Green,0
2017,Green,Green,2
2017,Green,Green,0
2017,Red,Green,114
2017,Red,Gray,278
2017,Green,Green,0
2017,Green,Green,27
2017,Green,Green,39
2017,Green,Red,34
2017,Green,Red,17
2017,Green,Red,0
2017,Green,Orange,1
2017,Green,Green,171
2017,Green,Blue,16
2017,Green,Green,128
2017,Blue,Green,5
2017,Blue,Green,12
2017,Orange,Orange,2126
2017,Green,Black,123
2017,Red,Green,68
2017,Green,Green,7
2017,Red,Green,146
2017,Green,Green,74
2017,Green,Red,30
2017,Green,Green,99
2017,Blue,Green,11
2017,Black,Green,298
2017,Blue,Blue,1309
2017,Green,Red,0
2017,Green,Red,32
2017,Green,Green,10
2017,Green,Red,0
2017,Green,Red,0
2017,Blue,Green,9
2017,Green,Red,0
2017,Green,Green,602
2017,Green,Red,228
2017,Green,Blue,462
2017,Green,Orange,45
2017,Red,Gray,2
2017,Green,Green,89
2017,Orange,Green,2
2017,Green,Red,38
2017,Green,Green,0
2017,Gray,Blue,36
2017,Green,Green,49
2017,Green,Green,19
2017,Blue,Green,41
2017,Green,Blue,1
2017,Green,Blue,12
2017,Green,Green,367
2017,Green,Red,24
2017,Red,Black,64
2017,Green,Green,387
2017,Green,Green,7
2017,Green,Green,53
2017,Green,Green,10
2017,Orange,Green,2
2017,Black,Green,40
2017,Green,Green,6
2017,Green,Green,20
2017,Green,Green,221
2017,Green,Red,33
2017,Green,Green,171
2017,Green,Green,102
2017,Green,Green,179
2017,Red,Green,23
2017,Red,Red,0
2017,Red,Blue,207
2017,Red,Blue,143
2017,Blue,Red,28
2017,Red,Green,17
2017,Green,Green,0
2017,Red,Green,158
2017,Green,Green,1
2017,Green,Red,75
2017,Red,Green,92
2017,Green,Orange,23
2017,Green,Green,1276
2017,Red,Green,29
2017,Red,Green,25
2017,Green,Orange,5
2017,Red,Red,50
2017,Orange,Green,12
2017,Red,Blue,1
2017,Black,Red,2257
2017,Red,Black,3483
2017,Orange,Green,4
2017,Black,Red,269
2017,Green,Green,4
2017,Green,Orange,0
2017,Blue,Blue,829
2017,Red,Green,16
2017,Green,Green,0
2017,Green,Green,346
2017,Orange,Red,56
2017,Orange,Blue,84
2017,Red,Green,110
2017,Green,Red,40
2017,Green,Green,37
2017,Green,Gray,16
2017,Green,Green,0
2017,Black,Red,5
2017,Red,Green,24
2017,Green,Green,0
2017,Green,Green,0
2017,Red,Green,1625
2017,Green,Green,20
2017,Green,Red,26
2017,Green,Green,46
2017,Red,Green,3
2017,Orange,Blue,3
2017,Green,Red,1
2017,Green,Red,34
2017,Green,Red,1261
2017,Green,Red,617
2017,Green,Green,213
2017,Blue,Green,189
2017,Green,Green,10
2017,Red,Orange,152
2017,Green,Green,141
2017,Green,Orange,13
2017,Orange,Green,3
2017,Green,Green,0
2017,Orange,Red,164
2017,Green,Orange,8
2017,Orange,Red,126
2017,Orange,Green,1
2017,Green,Orange,8
2017,Blue,Orange,121
2017,Blue,Green,12
2017,Orange,Green,7
2017,Green,Orange,5
2017,Blue,Green,175
2017,Orange,Green,1012
2017,Green,Blue,14
2017,Green,Red,26
2017,Green,Red,24
2017,Red,Green,13
2017,Red,Red,346
2017,Red,Green,839
2017,Blue,Green,34
2017,Green,Blue,0
2017,Orange,Green,6
2017,Red,Green,6
2017,Green,Green,3
2017,Green,Orange,48
2017,Red,Green,7
2017,Green,Orange,6
2017,Green,Black,398
2017,Green,Orange,3
2017,Orange,Green,5
2017,Green,Green,185
2017,Red,Blue,6
2017,Blue,Blue,5124
2017,Green,Red,15
2017,Orange,Green,17
2017,Green,Green,4
2017,Blue,Green,4
2017,Orange,Green,7
2017,Orange,Orange,143
2017,Blue,Green,16
2017,Green,Green,16
2017,Green,Red,105
2017,Green,Orange,13
2017,Green,Green,2
2017,Green,Red,6
2017,Green,Gray,16
2017,Orange,Red,641
2017,Blue,Green,7
2017,Red,Orange,753
2017,Green,Orange,3
2017,Red,Green,32
2017,Green,Green,10
2017,Blue,Orange,506
2017,Green,Red,287
2017,Blue,Red,284
2017,Red,Green,36
2017,Green,Green,393
2017,Green,Orange,11
2017,Green,Green,199
2017,Blue,Blue,9
2017,Green,Red,13
2017,Green,Red,820
2017,Green,Blue,42
2017,Red,Green,19
2017,Black,Orange,4604
2017,Green,Red,8
2017,Green,Green,4
2017,Black,Green,4
2017,Green,Green,103
2017,Green,Green,38
2017,Orange,Green,61
2017,Black,Green,614
2017,Red,Red,17
2017,Green,Red,17
2017,Red,Orange,132
2017,Green,Blue,41
2017,Red,Red,16
2017,Green,Green,10
2017,Red,Green,54
2017,Red,Green,43
2017,Green,Red,218
2017,Green,Red,184
2017,Blue,Orange,126
2017,Green,Red,380
2017,Green,Green,6
2017,Green,Blue,26
2017,Orange,Green,3
2017,Red,Green,123
2017,Green,Green,710
2017,Blue,Orange,383
2017,Green,Orange,13
2017,Green,Orange,364
2017,Orange,Orange,732
2017,Orange,Blue,128
2017,Red,Gray,106
2017,Green,Green,1
2017,Green,Red,31
2017,Green,Green,10
2017,Blue,Green,7
2017,Blue,Green,1
2017,Green,Green,8
2017,Green,Red,10
2017,Green,Green,0
2017,Green,Green,0
2017,Green,Green,64
2017,Green,Green,1
2017,Orange,Green,2
2017,Red,Green,33
2017,Blue,Green,176
2017,Green,Green,739
2017,Green,Blue,267
2017,Orange,Orange,937
2017,Orange,Blue,219
2017,Green,Orange,2
2017,Green,Green,67
2017,Green,Green,43
2017,Orange,Green,158
2017,Green,Red,390
2017,Gray,Blue,50
2017,Green,Gray,3
2017,Green,Green,75
2017,Green,Green,0
2017,Green,Green,351
2017,Green,Blue,205
2017,Blue,Green,10
2017,Green,Green,11
2017,Red,Green,101
2017,Red,Red,38
2017,Red,Blue,911
2017,Green,Red,57
2017,Green,Green,17
2017,Green,Red,1
2017,Red,Green,10
2017,Gray,Green,3
2017,Green,Red,3
2017,Red,Green,845
2017,Red,Orange,88
2017,Orange,Green,9
2017,Blue,Red,31
2017,Green,Green,222
2017,Green,Green,1
2017,Green,Orange,14
2017,Red,Green,112
2017,Orange,Green,3
2017,Green,Green,0
2017,Red,Green,282
2017,Green,Orange,3
2017,Orange,Green,1082
2017,Red,Red,925
2017,Green,Gray,8
2017,Green,Green,0
2017,Green,Orange,5
2017,Red,Orange,257
2017,Green,Orange,3
2017,Orange,Blue,473
2017,Green,Green,56
2017,Black,Red,1693
2017,Orange,Orange,3224
2017,Black,Red,3293
2017,Green,Green,0
2017,Green,Green,1
2017,Green,Red,1093
2017,Green,Blue,0
2017,Green,Red,8
2017,Red,Green,277
2017,Green,Green,7
2017,Green,Orange,3
2017,Red,Green,1919
2017,Green,Green,25
2017,Green,Red,2
2017,Red,Red,1333
2017,Green,Green,0
2017,Red,Red,21
2017,Orange,Blue,22
2017,Green,Green,11
2017,Red,Green,55
2017,Green,Red,0
2017,Green,Green,142
2017,Orange,Orange,4879
2017,Orange,Orange,347
2017,Red,Green,89
2017,Green,Red,16
2017,Blue,Red,103
2017,Orange,Green,1304
2017,Green,Green,0
2017,Orange,Black,4934
2017,Red,Green,22
2017,Green,Red,126
2017,Red,Green,231
2017,Green,Blue,853
2017,Black,Orange,1944
2017,Red,Green,0
2017,Green,Green,25
2017,Green,Green,0
2017,Red,Green,157
2017,Green,Orange,10
2017,Green,Red,0
2017,Green,Green,11
2017,Orange,Red,726
2017,Green,Orange,6
2017,Green,Green,9
2017,Orange,Orange,786
2017,Red,Green,36
2017,Red,Green,31
2017,Green,Green,167
2017,Green,Green,1
2017,Green,Red,23
2017,Green,Green,0
2017,Green,Red,128
2017,Green,Orange,283
2017,Green,Green,2066
2017,Green,Green,0
2017,Green,Blue,11
2017,Green,Red,103
2017,Green,Blue,3
2017,Blue,Black,359
2017,Black,Gray,354
2017,Orange,Green,15
2017,Orange,Green,2
2017,Green,Red,68
2017,Red,Blue,294
2017,Green,Red,0
2017,Green,Red,1
2017,Black,Green,140
2017,Green,Red,106
2017,Green,Green,37
2017,Blue,Green,17
2017,Green,Green,141
2017,Blue,Green,4
2017,Green,Green,533
2017,Orange,Red,36
2017,Red,Red,1502
2017,Green,Orange,12
2017,Red,Green,18
2017,Orange,Green,5
2017,Green,Green,11
2017,Green,Orange,150
2017,Green,Black,144
2017,Green,Green,16
2017,Orange,Orange,1231
2017,Green,Green,120
2017,Orange,Green,31
2017,Green,Red,54
2017,Green,Green,137
2017,Orange,Red,63
2017,Orange,Green,4
2017,Orange,Green,1
2017,Orange,Red,253
2017,Green,Orange,3
2017,Green,Red,55
2017,Blue,Green,495
2017,Orange,Green,26
2017,Black,Green,267
2017,Green,Green,0
2017,Red,Green,1227
2017,Green,Blue,16
2017,Green,Green,0
2017,Red,Green,140
2017,Green,Green,153
2017,Green,Green,346
2017,Green,Green,0
2017,Green,Green,6
2017,Orange,Blue,108
2017,Green,Orange,21
2017,Green,Red,10
2017,Green,Orange,92
2017,Orange,Red,140
2017,Red,Blue,66
2017,Green,Green,74
2017,Green,Green,17
2017,Green,Green,5
2017,Green,Green,23
2017,Orange,Green,284
2017,Green,Green,5
2017,Green,Red,15
2017,Blue,Green,6
2017,Green,Red,11
2017,Blue,Green,8
2017,Green,Red,18
2017,Red,Green,191
2017,Orange,Green,4
2017,Orange,Gray,38
2017,Orange,Green,20
2017,Green,Green,0
2017,Green,Red,52
2017,Green,Green,14
2017,Blue,Red,75
2017,Green,Green,0
2017,Green,Green,1
2017,Green,Green,122
2017,Orange,Blue,39
2017,Red,Green,1
2017,Green,Red,11
2017,Orange,Red,235
2017,Green,Orange,32
2017,Green,Green,0
2017,Green,Orange,7
2017,Green,Green,235
2017,Green,Orange,2
2017,Green,Blue,5
2017,Green,Red,3
2017,Blue,Green,10
2017,Red,Red,462
2017,Orange,Green,5
2017,Orange,Red,299
2017,Green,Red,0
2017,Blue,Green,32
2017,Blue,Red,39
